,participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.x1,player.x2,player.x3,player.x4,player.x5,player.y,player.chose_x1,player.chose_x2,player.chose_x3,player.chose_x4,player.chose_x5,player.number_variables,player.guess,player.correct,group.id_in_subsession,group.x1,group.x2,group.x3,group.x4,group.x5,group.y,group.polarized,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,round_number_modif,revealed_variables_count,model,indic_1,indic_2,indic_3,indic_4,indic_5,single_variable,2040_count,better_random_2040
397,4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,0.0,-10.0,7.0,-9.0,106.0,0.0,1,1,1,1,1,5.0,0.0,1.0,2,-1.0,-10.0,4.0,-2.0,92.0,0.0,,38,shkslx1s,,,,,0,58,5,11111,0,0,0,0,1,,15.0,1.0
398,4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,0.0,-11.0,1.0,-7.0,96.0,0.0,1,1,1,1,1,5.0,0.0,1.0,2,0.0,-7.0,6.0,-5.0,101.0,1.0,,39,shkslx1s,,,,,0,59,5,11111,0,0,0,0,1,,15.0,1.0
399,4,heeiiyeh,LAB10,0,260,260,Part2,Result,2023-06-05 19:06:45.325906,1,,,40.0,2,,1.0,-1.0,-12.0,4.0,-9.0,91.0,0.0,1,1,1,1,1,5.0,0.0,1.0,2,0.0,-9.0,5.0,-12.0,103.0,0.0,,40,shkslx1s,,,,,0,60,5,11111,0,0,0,0,1,,15.0,1.0
400,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,1.0,-6.0,8.0,0.0,102.0,1.0,0,1,1,0,0,2.0,1.0,1.0,3,1.0,-6.0,8.0,0.0,102.0,1.0,,1,shkslx1s,,,,,0,21,2,01100,0,1,0,0,0,,17.0,1.0
401,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0.0,-9.0,5.0,-2.0,92.0,1.0,0,1,0,0,0,1.0,1.0,1.0,3,0.0,-9.0,5.0,-2.0,92.0,1.0,,2,shkslx1s,,,,,0,22,1,01000,1,0,0,0,0,2.0,17.0,1.0
402,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,-1.0,-11.0,6.0,-3.0,97.0,0.0,0,1,1,0,0,2.0,0.0,1.0,3,-1.0,-11.0,6.0,-3.0,97.0,0.0,,3,shkslx1s,,,,,0,23,2,01100,0,1,0,0,0,,17.0,1.0
403,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0.0,-11.0,0.0,0.0,104.0,0.0,0,1,0,0,0,1.0,0.0,1.0,3,0.0,-11.0,0.0,0.0,104.0,0.0,,4,shkslx1s,,,,,0,24,1,01000,1,0,0,0,0,2.0,17.0,1.0
404,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0.0,-11.0,2.0,0.0,99.0,0.0,1,1,1,1,1,5.0,0.0,1.0,3,0.0,-11.0,2.0,0.0,99.0,0.0,,5,shkslx1s,,,,,0,25,5,11111,0,0,0,0,1,,17.0,1.0
405,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,-1.0,-13.0,8.0,-3.0,97.0,0.0,0,1,0,0,0,1.0,0.0,1.0,3,-1.0,-13.0,8.0,-3.0,97.0,0.0,,6,shkslx1s,,,,,0,26,1,01000,1,0,0,0,0,2.0,17.0,1.0
406,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,1.0,-7.0,3.0,0.0,94.0,1.0,0,1,1,0,0,2.0,1.0,1.0,3,1.0,-7.0,3.0,0.0,94.0,1.0,,7,shkslx1s,,,,,0,27,2,01100,0,1,0,0,0,,17.0,1.0
407,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0.0,-6.0,12.0,-2.0,103.0,1.0,0,1,1,1,1,4.0,1.0,1.0,3,0.0,-6.0,12.0,-2.0,103.0,1.0,,8,shkslx1s,,,,,0,28,4,01111,0,0,0,1,0,,17.0,1.0
408,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0.0,-10.0,1.0,-5.0,95.0,0.0,1,1,1,1,1,5.0,0.0,1.0,3,0.0,-10.0,1.0,-5.0,95.0,0.0,,9,shkslx1s,,,,,0,29,5,11111,0,0,0,0,1,,17.0,1.0
409,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,0.0,0.0,-10.0,8.0,-2.0,104.0,1.0,0,1,1,0,0,2.0,0.0,0.0,3,0.0,-10.0,8.0,-2.0,104.0,1.0,,10,shkslx1s,,,,,0,30,2,01100,0,1,0,0,0,,17.0,1.0
410,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,0.0,0.0,-10.0,-3.0,0.0,98.0,0.0,0,1,1,0,0,2.0,1.0,0.0,3,0.0,-10.0,-3.0,0.0,98.0,0.0,,11,shkslx1s,,,,,0,31,2,01100,0,1,0,0,0,,17.0,1.0
411,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,0.0,0.0,-7.0,0.0,-3.0,96.0,0.0,1,1,1,1,1,5.0,1.0,0.0,3,0.0,-7.0,0.0,-3.0,96.0,0.0,,12,shkslx1s,,,,,0,32,5,11111,0,0,0,0,1,,17.0,1.0
412,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0.0,-15.0,7.0,-8.0,93.0,0.0,0,1,0,0,0,1.0,0.0,1.0,3,0.0,-15.0,7.0,-8.0,93.0,0.0,,13,shkslx1s,,,,,0,33,1,01000,1,0,0,0,0,2.0,17.0,1.0
413,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,-1.0,-9.0,4.0,-4.0,96.0,0.0,1,1,1,1,1,5.0,0.0,1.0,3,-1.0,-9.0,4.0,-4.0,96.0,0.0,,14,shkslx1s,,,,,0,34,5,11111,0,0,0,0,1,,17.0,1.0
414,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0.0,-10.0,0.0,-4.0,97.0,0.0,0,1,0,0,0,1.0,0.0,1.0,3,0.0,-10.0,0.0,-4.0,97.0,0.0,,15,shkslx1s,,,,,0,35,1,01000,1,0,0,0,0,2.0,17.0,1.0
415,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,1.0,-10.0,10.0,-9.0,92.0,1.0,0,1,1,0,0,2.0,1.0,1.0,3,1.0,-10.0,10.0,-9.0,92.0,1.0,,16,shkslx1s,,,,,0,36,2,01100,0,1,0,0,0,,17.0,1.0
416,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0.0,-10.0,-1.0,-6.0,92.0,0.0,0,1,0,0,0,1.0,0.0,1.0,3,0.0,-10.0,-1.0,-6.0,92.0,0.0,,17,shkslx1s,,,,,0,37,1,01000,1,0,0,0,0,2.0,17.0,1.0
417,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0.0,-10.0,3.0,-7.0,103.0,0.0,0,1,0,0,0,1.0,0.0,1.0,3,0.0,-10.0,3.0,-7.0,103.0,0.0,,18,shkslx1s,,,,,0,38,1,01000,1,0,0,0,0,2.0,17.0,1.0
418,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0.0,-8.0,5.0,-4.0,96.0,1.0,1,1,1,1,1,5.0,1.0,1.0,3,0.0,-8.0,5.0,-4.0,96.0,1.0,,19,shkslx1s,,,,,0,39,5,11111,0,0,0,0,1,,17.0,1.0
419,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0.0,-7.0,7.0,3.0,103.0,1.0,1,1,1,1,1,5.0,1.0,1.0,3,0.0,-7.0,7.0,3.0,103.0,1.0,,20,shkslx1s,,,,,0,40,5,11111,0,0,0,0,1,,17.0,1.0
420,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,0.0,-1.0,-8.0,1.0,-6.0,105.0,0.0,0,1,1,0,0,2.0,1.0,0.0,3,-1.0,-8.0,1.0,-6.0,105.0,0.0,,21,shkslx1s,,,,,0,41,2,01100,0,1,0,0,0,,17.0,1.0
421,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0.0,-7.0,9.0,-8.0,107.0,1.0,0,1,1,0,0,2.0,1.0,1.0,3,0.0,-7.0,9.0,-8.0,107.0,1.0,,22,shkslx1s,,,,,0,42,2,01100,0,1,0,0,0,,17.0,1.0
422,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,-1.0,-9.0,0.0,-3.0,99.0,0.0,1,1,1,1,1,5.0,0.0,1.0,3,-1.0,-9.0,0.0,-3.0,99.0,0.0,,23,shkslx1s,,,,,0,43,5,11111,0,0,0,0,1,,17.0,1.0
423,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0.0,-11.0,2.0,-2.0,107.0,0.0,1,1,1,1,1,5.0,0.0,1.0,3,0.0,-11.0,2.0,-2.0,107.0,0.0,,24,shkslx1s,,,,,0,44,5,11111,0,0,0,0,1,,17.0,1.0
424,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,-1.0,-10.0,4.0,-6.0,97.0,0.0,0,1,1,0,0,2.0,0.0,1.0,3,-1.0,-10.0,4.0,-6.0,97.0,0.0,,25,shkslx1s,,,,,0,45,2,01100,0,1,0,0,0,,17.0,1.0
425,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,0.0,0.0,-10.0,5.0,-6.0,98.0,1.0,1,1,1,1,1,5.0,0.0,0.0,3,0.0,-10.0,5.0,-6.0,98.0,1.0,,26,shkslx1s,,,,,0,46,5,11111,0,0,0,0,1,,17.0,1.0
426,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0.0,-13.0,6.0,2.0,101.0,0.0,0,1,0,0,0,1.0,0.0,1.0,3,0.0,-13.0,6.0,2.0,101.0,0.0,,27,shkslx1s,,,,,0,47,1,01000,1,0,0,0,0,2.0,17.0,1.0
427,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,0.0,0.0,-11.0,7.0,-2.0,94.0,1.0,0,1,0,0,0,1.0,0.0,0.0,3,0.0,-11.0,7.0,-2.0,94.0,1.0,,28,shkslx1s,,,,,0,48,1,01000,1,0,0,0,0,2.0,17.0,1.0
428,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0.0,-7.0,0.0,-6.0,112.0,0.0,0,1,1,1,0,3.0,0.0,1.0,3,0.0,-7.0,0.0,-6.0,112.0,0.0,,29,shkslx1s,,,,,0,49,3,01110,0,0,1,0,0,,17.0,1.0
429,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,0.0,0.0,-12.0,9.0,0.0,98.0,1.0,0,1,0,0,0,1.0,0.0,0.0,3,0.0,-12.0,9.0,0.0,98.0,1.0,,30,shkslx1s,,,,,0,50,1,01000,1,0,0,0,0,2.0,17.0,1.0
430,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0.0,-12.0,4.0,0.0,93.0,0.0,0,1,1,1,1,4.0,0.0,1.0,3,0.0,-12.0,4.0,0.0,93.0,0.0,,31,shkslx1s,,,,,0,51,4,01111,0,0,0,1,0,,17.0,1.0
431,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,0.0,0.0,-6.0,1.0,-7.0,106.0,1.0,0,1,1,1,1,4.0,0.0,0.0,3,0.0,-6.0,1.0,-7.0,106.0,1.0,,32,shkslx1s,,,,,0,52,4,01111,0,0,0,1,0,,17.0,1.0
432,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0.0,-10.0,3.0,-1.0,105.0,0.0,0,1,1,1,0,3.0,0.0,1.0,3,0.0,-10.0,3.0,-1.0,105.0,0.0,,33,shkslx1s,,,,,0,53,3,01110,0,0,1,0,0,,17.0,1.0
433,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,3.0,-12.0,-2.0,-11.0,99.0,0.0,0,1,1,1,0,3.0,0.0,1.0,3,3.0,-12.0,-2.0,-11.0,99.0,0.0,,34,shkslx1s,,,,,0,54,3,01110,0,0,1,0,0,,17.0,1.0
434,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0.0,-12.0,9.0,-3.0,94.0,1.0,1,1,1,1,1,5.0,1.0,1.0,3,0.0,-12.0,9.0,-3.0,94.0,1.0,,35,shkslx1s,,,,,0,55,5,11111,0,0,0,0,1,,17.0,1.0
435,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,0.0,0.0,-9.0,8.0,-5.0,96.0,1.0,1,1,1,1,1,5.0,0.0,0.0,3,0.0,-9.0,8.0,-5.0,96.0,1.0,,36,shkslx1s,,,,,0,56,5,11111,0,0,0,0,1,,17.0,1.0
436,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0.0,-8.0,3.0,-4.0,106.0,1.0,1,1,1,1,1,5.0,1.0,1.0,3,0.0,-8.0,3.0,-4.0,106.0,1.0,,37,shkslx1s,,,,,0,57,5,11111,0,0,0,0,1,,17.0,1.0
437,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,1.0,-9.0,8.0,-7.0,96.0,1.0,0,1,1,1,0,3.0,1.0,1.0,3,1.0,-9.0,8.0,-7.0,96.0,1.0,,38,shkslx1s,,,,,0,58,3,01110,0,0,1,0,0,,17.0,1.0
438,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0.0,-8.0,10.0,-1.0,105.0,1.0,0,1,1,0,0,2.0,1.0,1.0,3,0.0,-8.0,10.0,-1.0,105.0,1.0,,39,shkslx1s,,,,,0,59,2,01100,0,1,0,0,0,,17.0,1.0
439,5,hynxkf5s,LAB17,0,260,260,Part2,Result,2023-06-05 19:06:48.166447,1,,,45.0,1,,1.0,0.0,-12.0,1.0,-1.0,94.0,0.0,0,1,1,0,0,2.0,0.0,1.0,3,0.0,-12.0,1.0,-1.0,94.0,0.0,,40,shkslx1s,,,,,0,60,2,01100,0,1,0,0,0,,17.0,1.0
440,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,1.0,-6.0,8.0,0.0,102.0,1.0,1,1,1,1,1,5.0,1.0,1.0,3,1.0,-6.0,8.0,0.0,102.0,1.0,,1,shkslx1s,,,,,0,21,5,11111,0,0,0,0,1,,16.0,1.0
441,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0.0,-9.0,5.0,-2.0,92.0,1.0,1,1,0,1,1,4.0,1.0,1.0,3,0.0,-9.0,5.0,-2.0,92.0,1.0,,2,shkslx1s,,,,,0,22,4,11011,0,0,0,1,0,,16.0,1.0
442,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,-1.0,-11.0,6.0,-3.0,97.0,0.0,1,0,0,0,0,1.0,0.0,1.0,3,-1.0,-11.0,6.0,-3.0,97.0,0.0,,3,shkslx1s,,,,,0,23,1,10000,1,0,0,0,0,1.0,16.0,1.0
443,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0.0,-11.0,0.0,0.0,104.0,0.0,1,1,0,1,1,4.0,0.0,1.0,3,0.0,-11.0,0.0,0.0,104.0,0.0,,4,shkslx1s,,,,,0,24,4,11011,0,0,0,1,0,,16.0,1.0
444,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0.0,-11.0,2.0,0.0,99.0,0.0,1,1,0,0,1,3.0,0.0,1.0,3,0.0,-11.0,2.0,0.0,99.0,0.0,,5,shkslx1s,,,,,0,25,3,11001,0,0,1,0,0,,16.0,1.0
445,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,-1.0,-13.0,8.0,-3.0,97.0,0.0,1,1,0,0,1,3.0,0.0,1.0,3,-1.0,-13.0,8.0,-3.0,97.0,0.0,,6,shkslx1s,,,,,0,26,3,11001,0,0,1,0,0,,16.0,1.0
446,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,1.0,-7.0,3.0,0.0,94.0,1.0,1,1,0,1,1,4.0,1.0,1.0,3,1.0,-7.0,3.0,0.0,94.0,1.0,,7,shkslx1s,,,,,0,27,4,11011,0,0,0,1,0,,16.0,1.0
447,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,0.0,0.0,-6.0,12.0,-2.0,103.0,1.0,1,0,0,0,0,1.0,0.0,0.0,3,0.0,-6.0,12.0,-2.0,103.0,1.0,,8,shkslx1s,,,,,0,28,1,10000,1,0,0,0,0,1.0,16.0,1.0
448,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,0.0,0.0,-10.0,1.0,-5.0,95.0,0.0,1,1,0,0,1,3.0,1.0,0.0,3,0.0,-10.0,1.0,-5.0,95.0,0.0,,9,shkslx1s,,,,,0,29,3,11001,0,0,1,0,0,,16.0,1.0
449,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0.0,-10.0,8.0,-2.0,104.0,1.0,1,1,1,1,1,5.0,1.0,1.0,3,0.0,-10.0,8.0,-2.0,104.0,1.0,,10,shkslx1s,,,,,0,30,5,11111,0,0,0,0,1,,16.0,1.0
450,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0.0,-10.0,-3.0,0.0,98.0,0.0,1,1,0,0,1,3.0,0.0,1.0,3,0.0,-10.0,-3.0,0.0,98.0,0.0,,11,shkslx1s,,,,,0,31,3,11001,0,0,1,0,0,,16.0,1.0
451,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,0.0,0.0,-7.0,0.0,-3.0,96.0,0.0,0,1,0,0,1,2.0,1.0,0.0,3,0.0,-7.0,0.0,-3.0,96.0,0.0,,12,shkslx1s,,,,,0,32,2,01001,0,1,0,0,0,,16.0,1.0
452,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,0.0,0.0,-15.0,7.0,-8.0,93.0,0.0,1,1,1,1,1,5.0,1.0,0.0,3,0.0,-15.0,7.0,-8.0,93.0,0.0,,13,shkslx1s,,,,,0,33,5,11111,0,0,0,0,1,,16.0,1.0
453,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,-1.0,-9.0,4.0,-4.0,96.0,0.0,1,1,0,0,1,4.0,0.0,1.0,3,-1.0,-9.0,4.0,-4.0,96.0,0.0,,14,shkslx1s,,,,,0,34,3,11001,0,0,0,1,0,,16.0,1.0
454,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0.0,-10.0,0.0,-4.0,97.0,0.0,0,1,0,0,0,1.0,0.0,1.0,3,0.0,-10.0,0.0,-4.0,97.0,0.0,,15,shkslx1s,,,,,0,35,1,01000,1,0,0,0,0,2.0,16.0,1.0
455,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,1.0,-10.0,10.0,-9.0,92.0,1.0,1,1,0,1,1,4.0,1.0,1.0,3,1.0,-10.0,10.0,-9.0,92.0,1.0,,16,shkslx1s,,,,,0,36,4,11011,0,0,0,1,0,,16.0,1.0
456,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0.0,-10.0,-1.0,-6.0,92.0,0.0,1,1,1,1,1,5.0,0.0,1.0,3,0.0,-10.0,-1.0,-6.0,92.0,0.0,,17,shkslx1s,,,,,0,37,5,11111,0,0,0,0,1,,16.0,1.0
457,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0.0,-10.0,3.0,-7.0,103.0,0.0,1,1,1,1,1,5.0,0.0,1.0,3,0.0,-10.0,3.0,-7.0,103.0,0.0,,18,shkslx1s,,,,,0,38,5,11111,0,0,0,0,1,,16.0,1.0
458,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0.0,-8.0,5.0,-4.0,96.0,1.0,1,1,1,1,1,5.0,1.0,1.0,3,0.0,-8.0,5.0,-4.0,96.0,1.0,,19,shkslx1s,,,,,0,39,5,11111,0,0,0,0,1,,16.0,1.0
459,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0.0,-7.0,7.0,3.0,103.0,1.0,0,1,0,0,1,2.0,1.0,1.0,3,0.0,-7.0,7.0,3.0,103.0,1.0,,20,shkslx1s,,,,,0,40,2,01001,0,1,0,0,0,,16.0,1.0
460,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,0.0,-1.0,-8.0,1.0,-6.0,105.0,0.0,0,1,0,0,0,1.0,1.0,0.0,3,-1.0,-8.0,1.0,-6.0,105.0,0.0,,21,shkslx1s,,,,,0,41,1,01000,1,0,0,0,0,2.0,16.0,1.0
461,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0.0,-7.0,9.0,-8.0,107.0,1.0,0,1,0,0,1,2.0,1.0,1.0,3,0.0,-7.0,9.0,-8.0,107.0,1.0,,22,shkslx1s,,,,,0,42,2,01001,0,1,0,0,0,,16.0,1.0
462,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,0.0,-1.0,-9.0,0.0,-3.0,99.0,0.0,0,1,0,0,1,2.0,1.0,0.0,3,-1.0,-9.0,0.0,-3.0,99.0,0.0,,23,shkslx1s,,,,,0,43,2,01001,0,1,0,0,0,,16.0,1.0
463,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0.0,-11.0,2.0,-2.0,107.0,0.0,0,1,0,0,0,1.0,0.0,1.0,3,0.0,-11.0,2.0,-2.0,107.0,0.0,,24,shkslx1s,,,,,0,44,1,01000,1,0,0,0,0,2.0,16.0,1.0
464,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,-1.0,-10.0,4.0,-6.0,97.0,0.0,1,1,0,0,1,3.0,0.0,1.0,3,-1.0,-10.0,4.0,-6.0,97.0,0.0,,25,shkslx1s,,,,,0,45,3,11001,0,0,1,0,0,,16.0,1.0
465,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,0.0,0.0,-10.0,5.0,-6.0,98.0,1.0,1,1,1,0,1,4.0,0.0,0.0,3,0.0,-10.0,5.0,-6.0,98.0,1.0,,26,shkslx1s,,,,,0,46,4,11101,0,0,0,1,0,,16.0,1.0
466,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0.0,-13.0,6.0,2.0,101.0,0.0,0,1,0,0,0,1.0,0.0,1.0,3,0.0,-13.0,6.0,2.0,101.0,0.0,,27,shkslx1s,,,,,0,47,1,01000,1,0,0,0,0,2.0,16.0,1.0
467,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,0.0,0.0,-11.0,7.0,-2.0,94.0,1.0,0,1,0,0,1,2.0,0.0,0.0,3,0.0,-11.0,7.0,-2.0,94.0,1.0,,28,shkslx1s,,,,,0,48,2,01001,0,1,0,0,0,,16.0,1.0
468,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,0.0,0.0,-7.0,0.0,-6.0,112.0,0.0,1,1,1,0,1,4.0,1.0,0.0,3,0.0,-7.0,0.0,-6.0,112.0,0.0,,29,shkslx1s,,,,,0,49,4,11101,0,0,0,1,0,,16.0,1.0
469,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,0.0,0.0,-12.0,9.0,0.0,98.0,1.0,1,1,0,0,1,3.0,0.0,0.0,3,0.0,-12.0,9.0,0.0,98.0,1.0,,30,shkslx1s,,,,,0,50,3,11001,0,0,1,0,0,,16.0,1.0
470,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,0.0,0.0,-12.0,4.0,0.0,93.0,0.0,1,1,1,1,1,5.0,1.0,0.0,3,0.0,-12.0,4.0,0.0,93.0,0.0,,31,shkslx1s,,,,,0,51,5,11111,0,0,0,0,1,,16.0,1.0
471,6,jmbhb6nn,LAB12,0,260,260,Part2,Result,2023-06-05 19:06:51.908347,1,,,39.0,2,,1.0,0.0,-6.0,1.0,-7.0,106.0,1.0,1,1,0,0,1,3.0,1.0,1.0,3,0.0,-6.0,1.0,-7.0,106.0,1.0,,32,shkslx1s,,,,,0,52,3,11001,0,0,1,0,0,,16.0,1.0
